EventID,Channel,Computer,Provider,TimeCreated,PC1,PC2
8,Microsoft-Windows-Sysmon/Operational,IEWIN7,Microsoft-Windows-Sysmon,2019-04-27T18:55:04.710608,1206.0,0.0
8,Microsoft-Windows-Sysmon/Operational,IEWIN7,Microsoft-Windows-Sysmon,2019-04-27T18:55:04.980137,-1206.0,0.0
