EventID,Channel,Computer,Provider,TimeCreated,PC1,PC2
0,,LAPTOP-JU4M3I0E,,2021-08-17T12:26:48.571022,56.46720725846862,0.9984899449679252
5,,LAPTOP-JU4M3I0E,Microsoft-Windows-RPC,2021-08-17T12:26:48.578781,56.46720725846862,0.9984899449679252
5,,LAPTOP-JU4M3I0E,Microsoft-Windows-RPC,2021-08-17T12:26:48.578840,34.46932875870435,1.3040083725771356
5,,LAPTOP-JU4M3I0E,Microsoft-Windows-RPC,2021-08-17T12:26:48.579018,34.46932875870435,1.3040083725771356
5,,LAPTOP-JU4M3I0E,Microsoft-Windows-RPC,2021-08-17T12:26:48.579203,34.46932875870435,1.3040083725771356
5,,LAPTOP-JU4M3I0E,Microsoft-Windows-RPC,2021-08-17T12:26:48.579277,34.46932875870435,1.3040083725771356
5,,LAPTOP-JU4M3I0E,Microsoft-Windows-RPC,2021-08-17T12:26:48.580746,34.46932875870435,1.3040083725771356
5,,LAPTOP-JU4M3I0E,Microsoft-Windows-RPC,2021-08-17T12:26:48.580841,34.427667154939456,-1.695702331936174
6,,LAPTOP-JU4M3I0E,Microsoft-Windows-RPC,2021-08-17T12:26:48.581024,34.427667154939456,-1.695702331936174
6,,LAPTOP-JU4M3I0E,Microsoft-Windows-RPC,2021-08-17T12:26:48.581034,-7.526621104481987,1.8872708252856285
5,,LAPTOP-JU4M3I0E,Microsoft-Windows-RPC,2021-08-17T12:26:48.581203,-7.568282708246879,-1.112439879227681
6,,LAPTOP-JU4M3I0E,Microsoft-Windows-RPC,2021-08-17T12:26:48.581268,6.430367246148569,-1.3068606967971788
5,,LAPTOP-JU4M3I0E,Microsoft-Windows-RPC,2021-08-17T12:26:48.581596,6.430367246148569,-1.3068606967971788
6,,LAPTOP-JU4M3I0E,Microsoft-Windows-RPC,2021-08-17T12:26:48.581749,-7.526621104481987,1.8872708252856285
5,,LAPTOP-JU4M3I0E,Microsoft-Windows-RPC,2021-08-17T12:26:48.583008,-7.526621104481987,1.8872708252856285
5,,LAPTOP-JU4M3I0E,Microsoft-Windows-RPC,2021-08-17T12:26:48.583050,-7.568282708246879,-1.112439879227681
6,,LAPTOP-JU4M3I0E,Microsoft-Windows-RPC,2021-08-17T12:26:48.583084,-7.568282708246879,-1.112439879227681
6,,LAPTOP-JU4M3I0E,Microsoft-Windows-RPC,2021-08-17T12:26:48.583122,4.472221713571253,1.720624410226059
5,,LAPTOP-JU4M3I0E,Microsoft-Windows-RPC,2021-08-17T12:26:48.631533,4.430560109806361,-1.2790862942872505
6,,LAPTOP-JU4M3I0E,Microsoft-Windows-RPC,2021-08-17T12:26:48.631706,34.46932875870435,1.3040083725771356
5,,LAPTOP-JU4M3I0E,Microsoft-Windows-RPC,2021-08-17T12:26:48.713520,34.427667154939456,-1.695702331936174
6,,LAPTOP-JU4M3I0E,Microsoft-Windows-RPC,2021-08-17T12:26:48.713591,12.45756305768511,0.6096232320152428
5,,LAPTOP-JU4M3I0E,Microsoft-Windows-RPC,2021-08-17T12:26:48.868364,12.429788655175184,-1.3901839043269635
6,,LAPTOP-JU4M3I0E,Microsoft-Windows-RPC,2021-08-17T12:26:48.868416,4.472221713571253,1.720624410226059
5,,LAPTOP-JU4M3I0E,Microsoft-Windows-RPC,2021-08-17T12:26:49.136211,4.430560109806361,-1.2790862942872505
6,,LAPTOP-JU4M3I0E,Microsoft-Windows-RPC,2021-08-17T12:26:49.136351,-5.5268139681397805,1.8594964227757
5,,LAPTOP-JU4M3I0E,Microsoft-Windows-RPC,2021-08-17T12:26:49.484299,-5.568475571904672,-1.1402142817376093
6,,LAPTOP-JU4M3I0E,Microsoft-Windows-RPC,2021-08-17T12:26:49.484470,5.472125281742356,1.7067372089710948
5,,LAPTOP-JU4M3I0E,Microsoft-Windows-RPC,2021-08-17T12:26:49.485426,5.430463677977464,-1.2929734955422145
6,,LAPTOP-JU4M3I0E,Microsoft-Windows-RPC,2021-08-17T12:26:49.485546,5.472125281742356,1.7067372089710948
5,,LAPTOP-JU4M3I0E,Microsoft-Windows-RPC,2021-08-17T12:26:49.485710,5.430463677977464,-1.2929734955422145
6,,LAPTOP-JU4M3I0E,Microsoft-Windows-RPC,2021-08-17T12:26:49.485802,2.4724145772290456,1.748398812735987
