EventID,Channel,Computer,Provider,TimeCreated,PC1,PC2
4104,Microsoft-Windows-PowerShell/Operational,MSEDGEWIN10,Microsoft-Windows-PowerShell,2019-09-09T13:35:08.655802,0.0,0.0
4104,Microsoft-Windows-PowerShell/Operational,MSEDGEWIN10,Microsoft-Windows-PowerShell,2019-09-09T13:35:09.315229,0.0,0.0
