EventID,Channel,Computer,Provider,TimeCreated,PC1,PC2
10,Microsoft-Windows-Sysmon/Operational,IEWIN7,Microsoft-Windows-Sysmon,2019-05-18T17:16:08.348797,9.094947017729282e-13,-4.973799150320701e-14
8,Microsoft-Windows-Sysmon/Operational,IEWIN7,Microsoft-Windows-Sysmon,2019-05-18T17:16:16.176922,-800.2926829268288,-2.2737367544323206e-13
8,Microsoft-Windows-Sysmon/Operational,IEWIN7,Microsoft-Windows-Sysmon,2019-05-18T17:16:16.208170,587.7073170731715,7.815970093361102e-14
8,Microsoft-Windows-Sysmon/Operational,IEWIN7,Microsoft-Windows-Sysmon,2019-05-18T17:16:16.223797,623.7073170731715,8.526512829121202e-14
8,Microsoft-Windows-Sysmon/Operational,IEWIN7,Microsoft-Windows-Sysmon,2019-05-18T17:16:16.255045,655.7073170731715,9.237055564881302e-14
8,Microsoft-Windows-Sysmon/Operational,IEWIN7,Microsoft-Windows-Sysmon,2019-05-18T17:16:16.270672,659.7073170731715,9.237055564881302e-14
8,Microsoft-Windows-Sysmon/Operational,IEWIN7,Microsoft-Windows-Sysmon,2019-05-18T17:16:16.286295,647.7073170731715,9.237055564881302e-14
8,Microsoft-Windows-Sysmon/Operational,IEWIN7,Microsoft-Windows-Sysmon,2019-05-18T17:16:16.317545,-1832.2926829268288,-4.618527782440651e-13
8,Microsoft-Windows-Sysmon/Operational,IEWIN7,Microsoft-Windows-Sysmon,2019-05-18T17:16:16.333170,-604.2926829268288,-1.8474111129762605e-13
8,Microsoft-Windows-Sysmon/Operational,IEWIN7,Microsoft-Windows-Sysmon,2019-05-18T17:16:16.348797,-580.2926829268288,-1.8474111129762605e-13
8,Microsoft-Windows-Sysmon/Operational,IEWIN7,Microsoft-Windows-Sysmon,2019-05-18T17:16:16.364420,-552.2926829268288,-1.7763568394002505e-13
8,Microsoft-Windows-Sysmon/Operational,IEWIN7,Microsoft-Windows-Sysmon,2019-05-18T17:16:16.380045,-504.2926829268288,-1.6342482922482304e-13
8,Microsoft-Windows-Sysmon/Operational,IEWIN7,Microsoft-Windows-Sysmon,2019-05-18T17:16:16.395672,695.7073170731715,9.947598300641403e-14
