EventID,Channel,Computer,Provider,TimeCreated,PC1,PC2
10,Microsoft-Windows-Sysmon/Operational,IEWIN7,Microsoft-Windows-Sysmon,2019-04-30T07:22:56.571136,1578.3176965183284,2212.727813832902
10,Microsoft-Windows-Sysmon/Operational,IEWIN7,Microsoft-Windows-Sysmon,2019-04-30T07:22:56.930513,2392.6172140263143,2006.5369956252491
10,Microsoft-Windows-Sysmon/Operational,IEWIN7,Microsoft-Windows-Sysmon,2019-04-30T07:22:57.149261,2048.5038622141346,1135.6797912409631
10,Microsoft-Windows-Sysmon/Operational,IEWIN7,Microsoft-Windows-Sysmon,2019-04-30T07:23:00.883638,-1519.5790696108163,244.38577018641945
10,Microsoft-Windows-Sysmon/Operational,IEWIN7,Microsoft-Windows-Sysmon,2019-04-30T07:23:00.899261,-1449.7819681101319,226.71227148290632
10,Microsoft-Windows-Sysmon/Operational,IEWIN7,Microsoft-Windows-Sysmon,2019-04-30T07:23:00.899261,-1403.2505671096756,214.92993901389764
10,Microsoft-Windows-Sysmon/Operational,IEWIN7,Microsoft-Windows-Sysmon,2019-04-30T07:23:00.899261,-1395.4953336095994,212.96621693572945
10,Microsoft-Windows-Sysmon/Operational,IEWIN7,Microsoft-Windows-Sysmon,2019-04-30T07:23:00.899261,-1348.963932609143,201.18388446672077
10,Microsoft-Windows-Sysmon/Operational,IEWIN7,Microsoft-Windows-Sysmon,2019-04-30T07:23:00.899261,-1321.8206153588767,194.31085719313228
10,Microsoft-Windows-Sysmon/Operational,IEWIN7,Microsoft-Windows-Sysmon,2019-04-30T07:23:00.899261,-1298.5549148586488,188.41969095862794
10,Microsoft-Windows-Sysmon/Operational,IEWIN7,Microsoft-Windows-Sysmon,2019-04-30T07:23:00.899261,-1290.7996813585726,186.45596888045986
10,Microsoft-Windows-Sysmon/Operational,IEWIN7,Microsoft-Windows-Sysmon,2019-04-30T07:23:00.899261,-1178.3487956074696,157.9819987470221
10,Microsoft-Windows-Sysmon/Operational,IEWIN7,Microsoft-Windows-Sysmon,2019-04-30T07:23:00.899261,-1120.1845443568993,143.25408316076118
10,Microsoft-Windows-Sysmon/Operational,IEWIN7,Microsoft-Windows-Sysmon,2019-04-30T07:23:00.899261,-1058.1426763562908,127.54430653541624
10,Microsoft-Windows-Sysmon/Operational,IEWIN7,Microsoft-Windows-Sysmon,2019-04-30T07:23:00.899261,-996.1008083556824,111.8345299100713
10,Microsoft-Windows-Sysmon/Operational,IEWIN7,Microsoft-Windows-Sysmon,2019-04-30T07:23:00.899261,-930.1813236050359,95.1428922456422
10,Microsoft-Windows-Sysmon/Operational,IEWIN7,Microsoft-Windows-Sysmon,2019-04-30T07:23:00.899261,-895.2827728546936,86.30614289388564
10,Microsoft-Windows-Sysmon/Operational,IEWIN7,Microsoft-Windows-Sysmon,2019-04-30T07:23:00.914886,-848.7513718542373,74.52381042487696
10,Microsoft-Windows-Sysmon/Operational,IEWIN7,Microsoft-Windows-Sysmon,2019-04-30T07:23:00.914886,-790.5871206036668,59.79589483861605
10,Microsoft-Windows-Sysmon/Operational,IEWIN7,Microsoft-Windows-Sysmon,2019-04-30T07:23:00.914886,-662.6257678524119,27.39448054884201
10,Microsoft-Windows-Sysmon/Operational,IEWIN7,Microsoft-Windows-Sysmon,2019-04-30T07:23:00.914886,-526.9091816010807,-6.970655819100102
10,Microsoft-Windows-Sysmon/Operational,IEWIN7,Microsoft-Windows-Sysmon,2019-04-30T07:23:00.914886,-488.1330141007004,-16.789266209940706
10,Microsoft-Windows-Sysmon/Operational,IEWIN7,Microsoft-Windows-Sysmon,2019-04-30T07:23:00.914886,-344.6611943492933,-53.118124656050895
10,Microsoft-Windows-Sysmon/Operational,IEWIN7,Microsoft-Windows-Sysmon,2019-04-30T07:23:00.914886,-317.51787709902715,-59.991151929639386
10,Microsoft-Windows-Sysmon/Operational,IEWIN7,Microsoft-Windows-Sysmon,2019-04-30T07:23:00.914886,-251.59839234838068,-76.68278959406837
10,Microsoft-Windows-Sysmon/Operational,IEWIN7,Microsoft-Windows-Sysmon,2019-04-30T07:23:00.914886,-96.49372234685939,-115.95723115743078
10,Microsoft-Windows-Sysmon/Operational,IEWIN7,Microsoft-Windows-Sysmon,2019-04-30T07:23:00.914886,70.24379790477587,-158.17725583804543
10,Microsoft-Windows-Sysmon/Operational,IEWIN7,Microsoft-Windows-Sysmon,2019-04-30T07:23:00.914886,116.77519890523217,-169.9595883070541
10,Microsoft-Windows-Sysmon/Operational,IEWIN7,Microsoft-Windows-Sysmon,2019-04-30T07:23:00.914886,159.4289831556507,-180.7600597369788
10,Microsoft-Windows-Sysmon/Operational,IEWIN7,Microsoft-Windows-Sysmon,2019-04-30T07:23:00.914886,-806.097587603819,63.723338994952314
10,Microsoft-Windows-Sysmon/Operational,IEWIN7,Microsoft-Windows-Sysmon,2019-04-30T07:23:00.914886,62.4885644046999,-156.2135337598773
10,Microsoft-Windows-Sysmon/Operational,IEWIN7,Microsoft-Windows-Sysmon,2019-04-30T07:23:00.914886,318.41126990720977,-221.01636233942526
10,Microsoft-Windows-Sysmon/Operational,IEWIN7,Microsoft-Windows-Sysmon,2019-04-30T07:23:00.914886,349.4322039075141,-228.87125065209773
10,Microsoft-Windows-Sysmon/Operational,IEWIN7,Microsoft-Windows-Sysmon,2019-04-30T07:23:00.914886,512.2921074091114,-270.1094142936283
10,Microsoft-Windows-Sysmon/Operational,IEWIN7,Microsoft-Windows-Sysmon,2019-04-30T07:23:00.914886,566.5787419096437,-283.85546884080514
10,Microsoft-Windows-Sysmon/Operational,IEWIN7,Microsoft-Windows-Sysmon,2019-04-30T07:23:00.914886,597.599675909948,-291.7103571534776
10,Microsoft-Windows-Sysmon/Operational,IEWIN7,Microsoft-Windows-Sysmon,2019-04-30T07:23:00.914886,927.1970996631803,-375.16854547562275
10,Microsoft-Windows-Sysmon/Operational,IEWIN7,Microsoft-Windows-Sysmon,2019-04-30T07:23:00.914886,950.4628001634087,-381.05971171012715
10,Microsoft-Windows-Sysmon/Operational,IEWIN7,Microsoft-Windows-Sysmon,2019-04-30T07:23:00.914886,1043.5256021643213,-404.62437664814456
10,Microsoft-Windows-Sysmon/Operational,IEWIN7,Microsoft-Windows-Sysmon,2019-04-30T07:23:00.914886,1148.221254415348,-431.13462470341426
10,Microsoft-Windows-Sysmon/Operational,IEWIN7,Microsoft-Windows-Sysmon,2019-04-30T07:23:00.930513,1159.8541046654623,-434.0802078206664
10,Microsoft-Windows-Sysmon/Operational,IEWIN7,Microsoft-Windows-Sysmon,2019-04-30T07:23:00.930513,1175.3645716656142,-438.00765197700264
10,Microsoft-Windows-Sysmon/Operational,IEWIN7,Microsoft-Windows-Sysmon,2019-04-30T07:23:00.930513,1388.633492917706,-492.01000912662596
10,Microsoft-Windows-Sysmon/Operational,IEWIN7,Microsoft-Windows-Sysmon,2019-04-30T07:23:00.930513,648.0086936604421,-304.4745506615704
10,Microsoft-Windows-Sysmon/Operational,IEWIN7,Microsoft-Windows-Sysmon,2019-04-30T07:23:00.930513,186.57230040591685,-187.63308701056724
10,Microsoft-Windows-Sysmon/Operational,IEWIN7,Microsoft-Windows-Sysmon,2019-04-30T07:23:00.930513,504.53687390903497,-268.1456922154602
10,Microsoft-Windows-Sysmon/Operational,IEWIN7,Microsoft-Windows-Sysmon,2019-04-30T07:23:00.930513,-577.3181993515752,5.793537688992728
10,Microsoft-Windows-Sysmon/Operational,IEWIN7,Microsoft-Windows-Sysmon,2019-04-30T07:23:00.930513,1822.926568921965,-601.9784455040408
10,Microsoft-Windows-Sysmon/Operational,IEWIN7,Microsoft-Windows-Sysmon,2019-04-30T07:23:00.930513,1737.6190004211285,-580.3775026441914
10,Microsoft-Windows-Sysmon/Operational,IEWIN7,Microsoft-Windows-Sysmon,2019-04-30T07:23:00.930513,1621.2904979199875,-550.9216714716696
10,Microsoft-Windows-Sysmon/Operational,IEWIN7,Microsoft-Windows-Sysmon,2019-04-30T07:23:00.930513,302.90080290705737,-217.08891818308905
10,Microsoft-Windows-Sysmon/Operational,IEWIN7,Microsoft-Windows-Sysmon,2019-04-30T07:23:00.930513,-472.6225471005482,-20.71671036627697
